"台帳ID","管理対象ID","名称","棟名","文化財種類","種別1","種別2","国","時代","重文指定年月日","国宝指定年月日","都道府県","所在地","保管施設の名称","所有者名","管理団体又は責任者","緯度","経度"
"102","270","東照宮　正面及び背面唐門　（正面唐門）","","国宝・重要文化財（建造物）","国宝","近世以前／神社","","江戸前期","19080801","19510609","栃木県","栃木県日光市山内","","東照宮","","36.75788867000000","139.59875716000000"
"102","271","東照宮　正面及び背面唐門　（背面唐門）","","国宝・重要文化財（建造物）","国宝","近世以前／神社","","江戸前期","19080801","19510609","栃木県","栃木県日光市山内","","東照宮","","36.75830885000000","139.59875206000000"
"102","279","東照宮　東西廻廊　（西廻廊）","","国宝・重要文化財（建造物）","国宝","近世以前／神社","","江戸前期","19080801","19510609","栃木県","栃木県日光市山内","","東照宮","","36.75769507000000","139.59852246000000"
"102","278","東照宮　東西廻廊　（東廻廊）","","国宝・重要文化財（建造物）","国宝","近世以前／神社","","江戸前期","19080801","19510609","栃木県","栃木県日光市山内","","東照宮","","36.75769839000000","139.59900727000000"
"102","273","東照宮　東西透塀　（西透塀）","","国宝・重要文化財（建造物）","国宝","近世以前／神社","","江戸前期","19080801","19510609","栃木県","栃木県日光市山内","","東照宮","","36.75819253000000","139.59853068000000"
"102","272","東照宮　東西透塀　（東透塀）","","国宝・重要文化財（建造物）","国宝","近世以前／神社","","江戸前期","19080801","19510609","栃木県","栃木県日光市山内","","東照宮","","36.75819605000000","139.59891447000000"
"102","269","東照宮　本殿、石の間及び拝殿","","国宝・重要文化財（建造物）","国宝","近世以前／神社","","江戸前期","19080801","19510609","栃木県","栃木県日光市山内","","東照宮","","36.75808246000000","139.59875648000000"
"102","277","東照宮　陽明門","","国宝・重要文化財（建造物）","国宝","近世以前／神社","","江戸前期","19080801","19510609","栃木県","栃木県日光市山内","","東照宮","","36.75768843000000","139.59876798000000"
"102","310","東照宮旧奥社","鳥居","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19730602","","栃木県","栃木県日光市山内","","東照宮","","36.75627351000000","139.59852325000000"
"102","309","東照宮旧奥社","唐門","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19730602","","栃木県","栃木県日光市山内","","東照宮","","36.75629064000000","139.59862450000000"
"102","00004705","那須神社","楼門","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","20140127","","栃木県","栃木県大田原市南金丸","","那須神社","","36.86394012000000","140.08794824000000"
"102","00004704","那須神社","本殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","20140127","","栃木県","栃木県大田原市南金丸","","那須神社","","36.86421138000000","140.08788399000000"
"102","371","二荒山神社","中宮祠鳥居　（１）","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸後期","19440905","","栃木県","栃木県日光市山内","","二荒山神社","","36.74101263000000","139.48699842000000"
"102","367","二荒山神社","中宮祠拝殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸中期","19440905","","栃木県","栃木県日光市山内","","二荒山神社","","36.74175586000000","139.48681909000000"
"102","368","二荒山神社","中宮祠中門","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸中期","19440905","","栃木県","栃木県日光市山内","","二荒山神社","","36.74186266000000","139.48677358000000"
"102","372","二荒山神社","中宮祠鳥居　（２）","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸後期","19440905","","栃木県","栃木県日光市山内","","二荒山神社","","36.74190375000000","139.48693193000000"
"102","369","二荒山神社","中宮祠掖門及び透塀　（掖門）","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸中期","19440905","","栃木県","栃木県日光市山内","","二荒山神社","","36.74191457000000","139.48683338000000"
"102","366","二荒山神社","中宮祠本殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸中期","19440905","","栃木県","栃木県日光市山内","","二荒山神社","","36.74193056000000","139.48676305000000"
"102","370","二荒山神社","中宮祠掖門及び透塀　（透塀）","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸中期","19440905","","栃木県","栃木県日光市山内","","二荒山神社","","36.74200578000000","139.48673465000000"
"102","378","二荒山神社","別宮本宮神社鳥居","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸後期","19730602","","栃木県","栃木県日光市山内","","二荒山神社","","36.75412186000000","139.60455885000000"
"102","377","二荒山神社","別宮本宮神社拝殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸中期","19730602","","栃木県","栃木県日光市山内","","二荒山神社","","36.75446126000000","139.60449054000000"
"102","364","二荒山神社","別宮本宮神社唐門及び透塀　（唐門）","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸中期","19440905","","栃木県","栃木県日光市山内","","二荒山神社","","36.75459758000000","139.60446474000000"
"102","363","二荒山神社","別宮本宮神社本殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸中期","19440905","","栃木県","栃木県日光市山内","","二荒山神社","","36.75466432000000","139.60442211000000"
"102","365","二荒山神社","別宮本宮神社唐門及び透塀　（透塀）","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸中期","19440905","","栃木県","栃木県日光市山内","","二荒山神社","","36.75473137000000","139.60439816000000"
"102","354","二荒山神社","鳥居","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸後期","19440905","","栃木県","栃木県日光市山内","","二荒山神社","","36.75801581000000","139.59713777000000"
"102","353","二荒山神社","拝殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19080801","","栃木県","栃木県日光市山内","","二荒山神社","","36.75844911000000","139.59638673000000"
"102","350","二荒山神社","唐門","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19440905","","栃木県","栃木県日光市山内","","二荒山神社","","36.75859766000000","139.59639498000000"
"102","349","二荒山神社","本殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19080801","","栃木県","栃木県日光市山内","","二荒山神社","","36.75872146000000","139.59640323000000"
"102","351","二荒山神社","掖門及び透塀　（掖門）","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19440905","","栃木県","栃木県日光市山内","","二荒山神社","","36.75873384000000","139.59628356000000"
"102","375","二荒山神社","末社朋友神社本殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸後期","19730602","","栃木県","栃木県日光市山内","","二荒山神社","","36.75877005000000","139.59599212000000"
"102","352","二荒山神社","掖門及び透塀　（透塀）","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19440905","","栃木県","栃木県日光市山内","","二荒山神社","","36.75884331000000","139.59640539000000"
"102","360","二荒山神社","別宮滝尾神社鳥居　（１）","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸中期","19440905","","栃木県","栃木県日光市山内","","二荒山神社","","36.76513465000000","139.59253541000000"
"102","359","二荒山神社","別宮滝尾神社楼門","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸中期","19440905","","栃木県","栃木県日光市山内","","二荒山神社","","36.76527925000000","139.59215929000000"
"102","358","二荒山神社","別宮滝尾神社拝殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸中期","19440905","","栃木県","栃木県日光市山内","","二荒山神社","","36.76535764000000","139.59205144000000"
